Production Date,Model.Suffix,SET_ID,Module_PN,Module,Panel,PSU,PCBA_PN,Mainboard (PCBA),IN_SMT_WO,CLCT_ITEM_CODE,CLCT_ITEM1_VALUE,MAC_ADDRESS
2025-10-15,55UA84006LB.UPEFLWK,510ONKW08069,EAJ30028801,R7B8HUJ2E300288015D1E,---,LR5MC659207611762,EBR24455405,IO56K100JD,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47F08
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08070,EAJ30028801,R7B8HWJ2E300288015D1E,---,LR56Y659207612401,EBR24455405,IO56K100N0,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47C88
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08077,EAJ30028801,R7B89JJ2E300288015D1E,---,LR56Y659207610536,EBR24455405,IO56K100NU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BE9
2025-10-15,55UA84006LB.UPEFLWK,510ONJK08076,EAJ30028801,R7B89MJ2E300288015D1E,---,LR5MC659207612750,EBR24455405,IO56K100CL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482B2
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08078,EAJ30028801,R7B89FJ2E300288015D1E,---,LR5MC659207612751,EBR24455405,IO56K100JK,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47ED6
2025-10-15,55UA84006LB.UPEFLWK,510ONPM08080,EAJ30028801,R7B89CJ2E300288015D1E,---,LR5HY659207611233,EBR24455405,IO56K100LK,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47DAF
2025-10-15,55UA84006LB.UPEFLWK,510ONCD08083,EAJ30028801,R7B8G8J2E300288015D1E,---,LR56Y659207610525,EBR24455405,IO56K10171,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B2C
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08087,EAJ30028801,R7B8FYJ2E300288015D1E,---,LR5HY659207611202,EBR24455405,IO56K1013R,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46F73
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08097,EAJ30028801,R7B8EQJ2E300288015E1E,---,LR5MC659207612780,EBR24455405,IO56K100QM,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AEC
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08091,EAJ30028801,R7B8F5J2E300288015E1E,---,LR5MC659207612899,EBR24455405,IO56K100NK,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47C0C
2025-10-15,55UA84006LB.UPEFLWK,510ONKW08093,EAJ30028801,R7B8F2J2E300288015E1E,---,LR56Y659207610551,EBR24455405,IO56K100LM,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47D7F
2025-10-15,55UA84006LB.UPEFLWK,510ONEF08092,EAJ30028801,R7B8F0J2E300288015E1E,---,LR56Y659207610558,EBR24455405,IO56K1016P,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B4A
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08094,EAJ30028801,R7B8EVJ2E300288015E1E,---,LR5MC659207612897,EBR24455405,IO56K1013L,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46F4F
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08096,EAJ30028801,R7B8ENJ2E300288015E1E,---,LR5MC659207612900,EBR24455405,IO56K100EG,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB482FD
2025-10-15,55UA84006LB.UPEFLWK,510ONXA08098,EAJ30028801,R7B8EKJ2E300288015E1E,---,LR56Y659207610466,EBR24455405,IO56K1015N,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46CC6
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08102,EAJ30028801,R7B87NJ2E300288015D1E,---,LR56Y659207612380,EBR24455405,IO56K100LJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47D91
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08101,EAJ30028801,R7B87RJ2E300288015D1E,---,LR5MC659207612789,EBR24455405,IO56K100LB,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47DC3
2025-10-15,55UA84006LB.UPEFLWK,510ONVC08103,EAJ30028801,R7B87KJ2E300288015E1E,---,LR5MC659207612773,EBR24455405,IO56K10151,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D63
2025-10-15,55UA84006LB.UPEFLWK,510ONQN08108,EAJ30028801,R7B876J2E300288015E1E,---,LR5MC659207612775,EBR24455405,IO56K100LZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47D4C
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08110,EAJ30028801,R7B86XJ2E300288015E1E,---,LR5MC659207612347,EBR24455405,IO56K100ZA,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4746E
2025-10-15,55UA84006LB.UPEFLWK,510ONTV08113,EAJ30028801,R7B8S7J2E300288015D1E,---,LR5MC659207612779,EBR24455405,IO56K100VS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47752
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08115,EAJ30028801,R7B8S1J2E300288015D1E,---,LR5HY659207611231,EBR24455405,IO56K100T2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47967
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08121,EAJ30028801,R7B8AWJ2E300288015D1E,---,LR56Y659207610539,EBR24455405,IO56K100TK,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4790A
2025-10-15,55UA84006LB.UPEFLWK,510ONXA08122,EAJ30028801,R7B8AVJ2E300288015E1E,---,LR5MC659207612348,EBR24455405,IO56K100LE,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47DA0
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08169,EAJ30028801,R7B8D0J2E300288015E1E,---,LR5MC659207612316,EBR24455405,IO56K100L6,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47DC5
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08139,EAJ30028801,R7B88LJ2E300288015D1E,---,LR5MC659207612666,EBR24455405,IO56K1010B,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47305
2025-10-15,55UA84006LB.UPEFLWK,510ONDX08114,EAJ30028801,R7B8S3J2E300288015D1E,---,LR5MC659207612801,EBR24455405,IO56K100D2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48287
2025-10-15,55UA84006LB.UPEFLWK,510ONKW08117,EAJ30028801,R7B8S0J2E300288015D1E,---,LR4WZ659207610054,EBR24455405,IO56K100LH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47D99
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08118,EAJ30028801,R7B8QUJ2E300288015D1E,---,LR56Y659207610018,EBR24455405,IO56K100ZB,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47480
2025-10-15,55UA84006LB.UPEFLWK,510ONNB08119,EAJ30028801,R7B8RRJ2E300288015D1E,---,LR5MC659207612324,EBR24455405,IO56K100TR,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB478F1
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08120,EAJ30028801,R7B8RKJ2E300288015D1E,---,LR5LC659207612279,EBR24455405,IO56K100YS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB474C2
2025-10-15,55UA84006LB.UPEFLWK,510ONFJ08123,EAJ30028801,R7B8APJ2E300288015E1E,---,LR56Y659207612381,EBR24455405,IO56K100ZQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB473F6
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08126,EAJ30028801,R7B8AJJ2E300288015E1E,---,LR5MC659207612806,EBR24455405,IO56K100D3,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48290
2025-10-15,55UA84006LB.UPEFLWK,510ONVC08127,EAJ30028801,R7B8AEJ2E300288015D1E,---,LR5MC659207612665,EBR24455405,IO56K100TP,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB478FA
2025-10-15,55UA84006LB.UPEFLWK,510ONCD08131,EAJ30028801,R7B899J2E300288015D1E,---,LR5MC659207612842,EBR24455405,IO56K100U1,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB478AC
2025-10-15,55UA84006LB.UPEFLWK,510ONQN08132,EAJ30028801,R7B894J2E300288015D1E,---,LR56Y659207611956,EBR24455405,IO56K100TS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB478EE
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08135,EAJ30028801,R7B88ZJ2E300288015D1E,---,LR5FC659207611255,EBR24455405,IO56K100VY,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47735
2025-10-15,55UA84006LB.UPEFLWK,510ONLQ08136,EAJ30028801,R7B88TJ2E300288015D1E,---,LR5FC659207611259,EBR24455405,IO56K100WZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4775C
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08134,EAJ30028801,R7B890J2E300288015D1E,---,LR5FC659207611261,EBR24455405,IO56K100TU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB478E5
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08142,EAJ30028801,R7B8K7J2E300288015D1E,---,LR5MC659207612835,EBR24455405,IO56K10186,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFB5E
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08144,EAJ30028801,R7B8K2J2E300288015D1E,---,LR56Y659207610025,EBR24455405,IO56K100D5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48342
2025-10-15,55UA84006LB.UPEFLWK,510ONNB08143,EAJ30028801,R7B8K1J2E300288015D1E,---,LR5FC659207611264,EBR24455405,IO56K100SB,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AE6
2025-10-15,55UA84006LB.UPEFLWK,510ONFJ08147,EAJ30028801,R7B8JMJ2E300288015D1E,---,LR5FC659207611220,EBR24455405,IO56K101AS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960ABAFE40
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08149,EAJ30028801,R7B8JKJ2E300288015D1E,---,LR5FC659207611233,EBR24455405,IO56K100FL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48120
2025-10-15,55UA84006LB.UPEFLWK,510ONPM08152,EAJ30028801,R7B8HNJ2E300288015D1E,---,LR5MC659207612673,EBR24455405,IO56K100QH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B02
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08150,EAJ30028801,R7B8JFJ2E300288015D1E,---,LR5FC659207611228,EBR24455405,IO56K1015E,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46CEC
2025-10-15,55UA84006LB.UPEFLWK,510ONVC08151,EAJ30028801,R7B8HQJ2E300288015D1E,---,LR5MC659207612547,EBR24455405,IO56K100ML,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47CCD
2025-10-15,55UA84006LB.UPEFLWK,510ONEF08164,EAJ30028801,R7B8DBJ2E300288015E1E,---,LR5MC659207612309,EBR24455405,IO56K100RZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47A0C
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08166,EAJ30028801,R7B8D5J2E300288015E1E,---,LR5MC659207612354,EBR24455405,IO56K100S2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB479F0
2025-10-15,55UA84006LB.UPEFLWK,510ONHT08153,EAJ30028801,R7B8HJJ2E300288015D1E,---,LR56Y659207610028,EBR24455405,IO56K100GZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48021
2025-10-15,55UA84006LB.UPEFLWK,510ONTV08161,EAJ30028801,R7B8DLJ2E300288015E1E,---,LR56Y659207612406,EBR24455405,IO56K100S5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB479E0
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08163,EAJ30028801,R7B8DHJ2E300288015E1E,---,LR5MC659207612840,EBR24455405,IO56K10170,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46B32
2025-10-15,55UA84006LB.UPEFLWK,510ONNB08167,EAJ30028801,R7B8D8J2E300288015E1E,---,LR5MC659207612340,EBR24455405,IO56K1014P,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46DBB
2025-10-15,55UA84006LB.UPEFLWK,510ONCD08179,EAJ30028801,R7B8B3J2E300288015E1E,---,LR5MC659207612310,EBR24455405,IO56K100ZV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47340
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08197,EAJ30028801,R7B8R1J2E300288015D1E,---,LR5LC659207612700,EBR24455405,IO56K100SS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47981
2025-10-15,55UA84006LB.UPEFLWK,510ONXA08170,EAJ30028801,R7B8CUJ2E300288015E1E,---,LR56Y659207611959,EBR24455405,IO56K100QF,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B07
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08182,EAJ30028801,R7B86QJ2E300288015E1E,---,LR5MC659207612355,EBR24455405,IO56K10100,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4735C
2025-10-15,55UA84006LB.UPEFLWK,510ONVC08175,EAJ30028801,R7B8BFJ2E300288015E1E,---,LR5MC659207612352,EBR24455405,IO56K1014Z,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D83
2025-10-15,55UA84006LB.UPEFLWK,510ONPM08176,EAJ30028801,R7B8BHJ2E300288015E1E,---,LR5MC659207612671,EBR24455405,IO56K100ZZ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4735B
2025-10-15,55UA84006LB.UPEFLWK,510ONHT08177,EAJ30028801,R7B8BBJ2E300288015E1E,---,LR5MC659207612669,EBR24455405,IO56K10115,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB472FA
2025-10-15,55UA84006LB.UPEFLWK,510ONYZ08178,EAJ30028801,R7B8B9J2E300288015E1E,---,LR56Y659207610456,EBR24455405,IO56K100TN,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47901
2025-10-15,55UA84006LB.UPEFLWK,510ONQN08180,EAJ30028801,R7B8B6J2E300288015E1E,---,LR5MC659207612667,EBR24455405,IO56K1010T,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4728E
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08183,EAJ30028801,R7B86SJ2E300288015E1E,---,LR5MC659207612810,EBR24455405,IO56K100Z5,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47486
2025-10-15,55UA84006LB.UPEFLWK,510ONLQ08184,EAJ30028801,R7B86NJ2E300288015E1E,---,LR5MC659207612662,EBR24455405,IO56K1010W,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47273
2025-10-15,55UA84006LB.UPEFLWK,510ONEF08188,EAJ30028801,R7B86BJ2E300288015E1E,---,LR56Y659207611957,EBR24455405,IO56K100ZX,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47347
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08193,EAJ30028801,R7B8REJ2E300288015D1E,---,LR56Y659207611969,EBR24455405,IO56K1014Y,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46D7D
2025-10-15,55UA84006LB.UPEFLWK,510ONJK08196,EAJ30028801,R7B8R5J2E300288015D1E,---,LR5MC659207612676,EBR24455405,IO56K101Z0,5GEBR010-006C,PCBA_SW_VER,33.11.10.01,
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08198,EAJ30028801,R7B8QZJ2E300288015D1E,---,LR56Y659207612383,EBR24455405,IO56K100TE,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47920
2025-10-15,55UA84006LB.UPEFLWK,510ONPM08200,EAJ30028801,R7B8QYJ2E300288015D1E,---,LR5MC659207613032,EBR24455405,IO56K100SR,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47994
2025-10-15,55UA84006LB.UPEFLWK,510ONZU08205,EAJ30028801,R7B8GQJ2E300288015D1E,---,LR5MC659207612857,EBR24455405,IO56K10118,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47212
2025-10-15,55UA84006LB.UPEFLWK,510ONLQ08208,EAJ30028801,R7B8GMJ2E300288015D1E,---,LR56Y659207612408,EBR24455405,IO56K100NS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BEA
2025-10-15,55UA84006LB.UPEFLWK,510ONUH08214,EAJ30028801,R7B8FNJ2E300288015E1E,---,LR4WZ659207610095,EBR24455405,IO56K100EY,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4825A
2025-10-15,55UA84006LB.UPEFLWK,510ONYZ08202,EAJ30028801,R7B8H3J2E300288015D1E,---,LR5MC659207612670,EBR24455405,IO56K1010G,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB472CB
2025-10-15,55UA84006LB.UPEFLWK,510ONCD08203,EAJ30028801,R7B8GWJ2E300288015D1E,---,LR56Y659207611886,EBR24455405,IO56K100ZW,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47343
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08206,EAJ30028801,R7B8GSJ2E300288015D1E,---,LR5MC659207612834,EBR24455405,IO56K1011J,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB472DA
2025-10-15,55UA84006LB.UPEFLWK,510ONTV08209,EAJ30028801,R7B8GJJ2E300288015D1E,---,LR56Y659207612409,EBR24455405,IO56K100N8,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47C49
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08216,EAJ30028801,R7B8FGJ2E300288015E1E,---,LR56Y659207611667,EBR24455405,IO56K100PQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B8D
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08217,EAJ30028801,R7B8FEJ2E300288015E1E,---,LR5MC659207612906,EBR24455405,IO56K100Q2,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B87
2025-10-15,55UA84006LB.UPEFLWK,510ONJK08220,EAJ30028801,R7B8F9J2E300288015E1E,---,LR5MC659207612372,EBR24455405,IO56K100Q6,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B35
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08221,EAJ30028801,R7BALQJ2E300288015D1E,---,LR56Y659207612224,EBR24455405,IO56K100NT,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BF8
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08222,EAJ30028801,R7BALTJ2E300288015D1E,---,LR5MC659207612701,EBR24455405,IO56K100CN,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB48291
2025-10-15,55UA84006LB.UPEFLWK,510ONFJ08219,EAJ30028801,R7B8FDJ2E300288015E1E,---,LR5MC659207612843,EBR24455405,IO56K100NH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47C19
2025-10-15,55UA84006LB.UPEFLWK,510ONQN08228,EAJ30028801,R7BAL8J2E300288015D1E,---,LR5FC659207611224,EBR24455405,IO56K100NX,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BDD
2025-10-15,55UA84006LB.UPEFLWK,510ONCD08227,EAJ30028801,R7BALBJ2E300288015D1E,---,LR5LC659207612256,EBR24455405,IO56K100YD,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47578
2025-10-15,55UA84006LB.UPEFLWK,510ONBL08245,EAJ30028801,R7B885J2E300288015D1E,---,LR5MC659207612745,EBR24455405,IO56K100KD,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47E4A
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08230,EAJ30028801,R7BAL5J2E300288015D1E,---,LR5MC659207612872,EBR24455405,IO56K100XW,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB475CF
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08235,EAJ30028801,R7BAJYJ2E300288015D1E,---,LR5LC659207612272,EBR24455405,IO56K100Z6,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47771
2025-10-15,55UA84006LB.UPEFLWK,510ONEF08236,EAJ30028801,R7BAK0J2E300288015D1E,---,LR5FC659207611234,EBR24455405,IO56K1015H,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46CBA
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08231,EAJ30028801,R7BAK9J2E300288015D1E,---,LR5MC659207612812,EBR24455405,IO56K100T1,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47968
2025-10-15,55UA84006LB.UPEFLWK,510ONTV08233,EAJ30028801,R7BAK7J2E300288015D1E,---,LR56Y659207612222,EBR24455405,IO56K100Y7,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47591
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08240,EAJ30028801,R7BAJGJ2E300288015D1E,---,LR5LC659207610077,EBR24455405,IO56K100PV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B97
2025-10-15,55UA84006LB.UPEFLWK,510ONWR08241,EAJ30028801,R7B88HJ2E300288015D1E,---,LR5MC659207612619,EBR24455405,IO56K100QK,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AF5
2025-10-15,55UA84006LB.UPEFLWK,510ONJK08244,EAJ30028801,R7B884J2E300288015D1E,---,LR56Y659207610461,EBR24455405,IO56K100XR,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB475F3
2025-10-15,55UA84006LB.UPEFLWK,510ONVC08247,EAJ30028801,R7B87YJ2E300288015D1E,---,LR56Y659207611894,EBR24455405,IO56K100JQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47EC4
2025-10-15,55UA84006LB.UPEFLWK,510ONLQ08256,EAJ30028801,R7BA5TJ2E300288015D1E,---,LR5MC659207612758,EBR24455405,IO56K100X0,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4775E
2025-10-15,55UA84006LB.UPEFLWK,510ONHT08249,EAJ30028801,R7B87XJ2E300288015D1E,---,LR56Y659207610552,EBR24455405,IO56K100SM,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB479A2
2025-10-15,55UA84006LB.UPEFLWK,510ONYZ08250,EAJ30028801,R7B87SJ2E300288015D1E,---,LR56Y659207611925,EBR24455405,IO56K100SJ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB479C2
2025-10-15,55UA84006LB.UPEFLWK,510ONSY08254,EAJ30028801,R7BA61J2E300288015D1E,---,LR5HY659207611203,EBR24455405,IO56K100P0,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BD5
2025-10-15,55UA84006LB.UPEFLWK,510ONQN08252,EAJ30028801,R7BA5ZJ2E300288015D1E,---,LR5FC659207611258,EBR24455405,IO56K100P9,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BC5
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08259,EAJ30028801,R7BA5JJ2E300288015D1E,---,LR5MC659207612957,EBR24455405,IO56K100PH,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47BB4
2025-10-15,55UA84006LB.UPEFLWK,510ONXA08266,EAJ30028801,R7B8PQJ2E300288015D1E,---,LR56Y659207610546,EBR24455405,IO56K100Q7,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B34
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08255,EAJ30028801,R7BA5WJ2E300288015D1E,---,LR5MC659207613011,EBR24455405,IO56K100Q1,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47B89
2025-10-15,55UA84006LB.UPEFLWK,510ONTV08257,EAJ30028801,R7BA5NJ2E300288015D1E,---,LR56Y659207611926,EBR24455405,IO56K1012H,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46FF2
2025-10-15,55UA84006LB.UPEFLWK,510ONEF08260,EAJ30028801,R7BA5FJ2E300288015D1E,---,LR5HY659207611190,EBR24455405,IO56K100MP,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47CAA
2025-10-15,55UA84006LB.UPEFLWK,510ONKW08261,EAJ30028801,R7B8Q0J2E300288015D1E,---,LR5MC659207612886,EBR24455405,IO56K10133,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46FB6
2025-10-15,55UA84006LB.UPEFLWK,510ONNB08263,EAJ30028801,R7B8PVJ2E300288015D1E,---,LR56Y659207611895,EBR24455405,IO56K100U6,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47F24
2025-10-15,55UA84006LB.UPEFLWK,510ONFJ08267,EAJ30028801,R7B8PKJ2E300288015D1E,---,LR5MC659207612321,EBR24455405,IO56K100ST,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47979
2025-10-15,55UA84006LB.UPEFLWK,510ONRS08270,EAJ30028801,R7B8PEJ2E300288015D1E,---,LR5MC659207612473,EBR24455405,IO56K100SV,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4799A
2025-10-15,55UA84006LB.UPEFLWK,510ONGE08279,EAJ30028801,R7B8N2J2E300288015D1E,---,LR5MC659207612471,EBR24455405,IO56K1016Y,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46EBD
2025-10-15,55UA84006LB.UPEFLWK,510ONLQ08280,EAJ30028801,R7B805J2E300288015E1E,---,LR5MC659207610110,EBR24455405,IO56K100GS,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB4802F
2025-10-15,55UA84006LB.UPEFLWK,510ONZU08277,EAJ30028801,R7B8NAJ2E300288015D1E,---,LR5LC659207610076,EBR24455405,IO56K1013M,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46F41
2025-10-15,55UA84006LB.UPEFLWK,510ONAG08288,EAJ30028801,R7B814J2E300288015E1E,---,LR5MC659207612617,EBR24455405,IO56K100QQ,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47ACF
2025-10-15,55UA84006LB.UPEFLWK,510ONPM08272,EAJ30028801,R7B8NNJ2E300288015D1E,---,LR5HY659207611216,EBR24455405,IO56K100QL,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AE9
2025-10-15,55UA84006LB.UPEFLWK,510ONDX08282,EAJ30028801,R7B81MJ2E300288015E1E,---,LR4WY659207610129,EBR24455405,IO56K100QU,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB47AB7
2025-10-15,55UA84006LB.UPEFLWK,510ONMP08283,EAJ30028801,R7B81JJ2E300288015E1E,---,LR5HY659207611105,EBR24455405,IO56K1014E,5GEBR010-005Z,PCBA_SW_VER,33.11.10.01,58960AB46E10
